Index,Rk,Player,Age,Date,League,Team,At,Opp,Result,GameNum,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,YrdPass,TDPass,IntPass,AttRush,YdsRush,TDRush,Rec,YdsRec,TDRec,Fmb,FGM,FGA,XPM,XPA
38,36,Jason Witten,23.128,9/11/2005,NFL,DAL,@,SDG,W 28-24,1,1,Sun,1.2,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,
39,37,Robert Royal,26.119,9/11/2005,NFL,WAS,,CHI,W 9-7,1,1,Sun,1.1,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,
40,38,Adam Bergen,22.008,9/11/2005,NFL,ARI,@,NYG,L 19-42,1,1,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
2,1,Steve Heiden,28.362,9/18/2005,NFL,CLE,@,GNB,W 26-24,2,2,Sun,22.4,28.4,31.4,25.4,0,0,0,0,0,0,0,0,6,104,2,0,,,,
3,2,L.J. Smith,25.128,9/18/2005,NFL,PHI,,SFO,W 42-3,2,2,Sun,17.9,26.9,29.9,22.4,0,0,0,0,0,0,0,0,9,119,1,0,,,,
4,3,Randy McMichael,26.082,9/18/2005,NFL,MIA,@,NYJ,L 7-17,2,2,Sun,13.7,21.7,21.7,17.7,0,0,0,0,0,0,0,0,8,77,1,0,,,,
5,4,Jerramy Stevens,25.309,9/18/2005,NFL,SEA,,ATL,W 21-18,2,2,Sun,10.9,13.9,13.9,12.4,0,0,0,0,0,0,0,0,3,49,1,0,,,,
6,5,Matt Schobel,26.318,9/18/2005,NFL,CIN,,MIN,W 37-8,2,2,Sun,9.6,11.6,11.6,10.6,0,0,0,0,0,0,0,0,2,36,1,0,,,,
7,6,Antonio Gates,25.092,9/18/2005,NFL,SDG,@,DEN,L 17-20,2,2,Sun,8,14,14,11,0,0,0,0,0,0,0,0,6,80,0,0,,,,
8,7,Jeremy Shockey,25.032,9/19/2005,NFL,NYG,@,NOR,W 27-10,2,2,Mon,6.4,11.4,11.4,8.9,0,0,0,0,0,0,0,0,5,64,0,0,,,,
9,8,Daniel Graham,26.306,9/18/2005,NFL,NWE,@,CAR,L 17-27,2,2,Sun,6.1,7.1,7.1,6.6,0,0,0,0,0,0,0,0,1,1,1,0,,,,
10,9,Todd Heap,25.186,9/18/2005,NFL,BAL,@,TEN,L 10-25,2,2,Sun,5.6,10.6,10.6,8.1,0,0,0,0,0,0,0,0,5,56,0,0,,,,
11,10,Alge Crumpler,27.269,9/18/2005,NFL,ATL,@,SEA,L 18-21,2,2,Sun,5.3,8.3,8.3,6.8,0,0,0,0,0,0,0,0,3,53,0,0,,,,
12,11,Tony Gonzalez,29.203,9/18/2005,NFL,KAN,@,OAK,W 23-17,2,2,Sun,4.4,9.4,9.4,6.9,0,0,0,0,0,0,0,0,5,44,0,0,,,,
13,12,Brian Jones,24.026,9/18/2005,NFL,JAX,@,IND,L 3-10,2,2,Sun,4.1,5.1,5.1,4.6,0,0,0,0,0,0,0,0,1,41,0,0,,,,
14,13,Jason Witten,23.136,9/19/2005,NFL,DAL,,WAS,L 13-14,2,2,Mon,3.5,7.5,7.5,5.5,0,0,0,0,0,0,0,0,4,35,0,0,,,,
15,14,Marcus Pollard,33.222,9/18/2005,NFL,DET,@,CHI,L 6-38,2,2,Sun,3.1,5.1,5.1,4.1,0,0,0,0,0,0,0,0,2,31,0,0,,,,
16,15,Desmond Clark,28.151,9/18/2005,NFL,CHI,,DET,W 38-6,2,2,Sun,1.9,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,
17,16,Robert Royal,26.127,9/19/2005,NFL,WAS,@,DAL,W 14-13,2,2,Mon,1.9,4.9,4.9,3.4,0,0,0,0,0,0,0,0,3,19,0,0,,,,
18,17,Kris Mangum,32.034,9/18/2005,NFL,CAR,,NWE,W 27-17,2,2,Sun,1.8,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,,,,
19,18,Jermaine Wiggins,30.243,9/18/2005,NFL,MIN,@,CIN,L 8-37,2,2,Sun,1.7,4.7,4.7,3.2,0,0,0,0,0,0,0,0,3,17,0,0,,,,
20,19,Jeb Putzier,26.241,9/18/2005,NFL,DEN,,SDG,W 20-17,2,2,Sun,1.6,2.6,2.6,2.1,0,0,0,0,0,0,0,0,1,16,0,0,,,,
21,20,Adam Bergen,22.015,9/18/2005,NFL,ARI,,STL,L 12-17,2,2,Sun,1.5,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,
23,21,Bubba Franks,27.255,9/18/2005,NFL,GNB,,CLE,L 24-26,2,2,Sun,1.5,4.5,4.5,3,0,0,0,0,0,0,0,0,3,15,0,0,,,,
24,22,Lorenzo Diamond,25.277,9/18/2005,NFL,MIA,@,NYJ,L 7-17,2,2,Sun,1.4,4.4,4.4,2.9,0,0,0,0,0,0,0,0,3,14,0,0,,,,
25,23,Darnell Dinkins,28.241,9/18/2005,NFL,BAL,@,TEN,L 10-25,2,2,Sun,1.4,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,
26,24,Stephen Spach,23.062,9/18/2005,NFL,PHI,,SFO,W 42-3,2,2,Sun,1.4,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,
27,25,Teyo Johnson,23.293,9/18/2005,NFL,ARI,,STL,L 12-17,2,2,Sun,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
28,26,Erron Kinney,28.052,9/18/2005,NFL,TEN,,BAL,W 25-10,2,2,Sun,1.3,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,,,,
29,27,Kyle Brady,33.247,9/18/2005,NFL,JAX,@,IND,L 3-10,2,2,Sun,1.2,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,
30,28,Matt Murphy,25.207,9/18/2005,NFL,HOU,,PIT,L 7-27,2,2,Sun,1.2,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,
31,29,Casey Fitzsimmons,24.343,9/18/2005,NFL,DET,@,CHI,L 6-38,2,2,Sun,1,3,3,2,0,0,0,0,0,0,0,0,2,10,0,0,,,,
32,30,Brett Pierce,24.255,9/19/2005,NFL,DAL,,WAS,L 13-14,2,2,Mon,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
2,1,Antonio Gates,25.099,9/25/2005,NFL,SDG,,NYG,W 45-23,3,3,Sun,15.2,21.2,21.2,18.2,0,0,0,0,0,0,0,0,6,92,1,0,,,,
3,2,Jason Witten,23.142,9/25/2005,NFL,DAL,@,SFO,W 34-31,3,3,Sun,14.5,20.5,20.5,17.5,0,0,0,0,0,0,0,0,6,85,1,0,,,,
4,3,Ernie Conwell,33.039,9/25/2005,NFL,NOR,@,MIN,L 16-33,3,3,Sun,12.5,15.5,15.5,14,0,0,0,0,0,0,0,0,3,65,1,0,,,,
5,4,Jeremy Shockey,25.038,9/25/2005,NFL,NYG,@,SDG,L 23-45,3,3,Sun,10.1,16.1,19.1,13.1,0,0,0,0,0,0,0,0,6,101,0,0,,,,
6,5,Courtney Anderson,24.31,9/25/2005,NFL,OAK,@,PHI,L 20-23,3,3,Sun,10,15,18,12.5,0,0,0,0,0,0,0,0,5,100,0,0,,,,
7,6,Ben Troupe,23.024,9/25/2005,NFL,TEN,@,STL,L 27-31,3,3,Sun,8.2,10.2,10.2,9.2,0,0,0,0,0,0,0,0,2,22,1,0,,,,
8,7,Randy McMichael,26.089,9/25/2005,NFL,MIA,,CAR,W 27-24,3,3,Sun,7.8,8.8,8.8,8.3,0,0,0,0,0,0,0,0,1,18,1,0,,,,
9,8,Dwayne Blakley,26.046,9/25/2005,NFL,ATL,@,BUF,W 24-16,3,3,Sun,7.1,9.1,9.1,8.1,0,0,0,0,0,0,0,0,2,11,1,0,,,,
10,9,Erron Kinney,28.059,9/25/2005,NFL,TEN,@,STL,L 27-31,3,3,Sun,6.4,13.4,13.4,9.9,0,0,0,0,0,0,0,0,7,64,0,0,,,,
11,10,Jermaine Wiggins,30.25,9/25/2005,NFL,MIN,,NOR,W 33-16,3,3,Sun,6,12,12,9,0,0,0,0,0,0,0,0,6,60,0,0,,,,
12,11,L.J. Smith,25.135,9/25/2005,NFL,PHI,,OAK,W 23-20,3,3,Sun,5,10,10,7.5,0,0,0,0,0,0,0,0,5,50,0,0,,,,
13,12,Chris Baker,25.311,9/25/2005,NFL,NYJ,,JAX,L 20-26,3,3,Sun,4.5,7.5,7.5,6,0,0,0,0,0,0,0,0,3,45,0,0,,,,
14,13,Alge Crumpler,27.276,9/25/2005,NFL,ATL,@,BUF,W 24-16,3,3,Sun,3.5,6.5,6.5,5,0,0,0,0,0,0,0,0,3,35,0,0,,,,
15,14,Jerramy Stevens,25.316,9/25/2005,NFL,SEA,,ARI,W 37-12,3,3,Sun,3.4,6.4,6.4,4.9,0,0,0,0,0,0,0,0,3,34,0,0,,,,
16,15,Kris Mangum,32.041,9/25/2005,NFL,CAR,@,MIA,L 24-27,3,3,Sun,3.2,5.2,5.2,4.2,0,0,0,0,0,0,0,0,2,32,0,0,,,,
17,16,Tony Gonzalez,29.211,9/26/2005,NFL,KAN,@,DEN,L 10-30,3,3,Mon,2.9,7.9,7.9,5.4,0,0,0,0,0,0,0,0,5,29,0,0,,,,
18,17,Bryan Fletcher,26.186,9/25/2005,NFL,IND,,CLE,W 13-6,3,3,Sun,2.6,4.6,4.6,3.6,0,0,0,0,0,0,0,0,2,26,0,0,,,,
19,18,Johnnie Morton,33.353,9/25/2005,NFL,SFO,,DAL,L 31-34,3,3,Sun,1.9,5.9,5.9,3.9,0,0,0,0,0,0,0,0,4,19,0,0,,,,
20,19,Richard Owens,24.325,9/25/2005,NFL,MIN,,NOR,W 33-16,3,3,Sun,1.8,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,,,,
21,20,Dallas Clark,26.105,9/25/2005,NFL,IND,,CLE,W 13-6,3,3,Sun,1.4,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,
23,21,Heath Miller,22.338,9/25/2005,NFL,PIT,,NWE,L 20-23,3,3,Sun,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
24,22,Steve Heiden,29.004,9/25/2005,NFL,CLE,@,IND,L 6-13,3,3,Sun,1.2,3.2,3.2,2.2,0,0,0,0,0,0,0,0,2,12,0,0,,,,
25,23,Jim Kleinsasser,28.237,9/25/2005,NFL,MIN,,NOR,W 33-16,3,3,Sun,1.2,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,
26,24,David Martin,26.196,9/25/2005,NFL,GNB,,TAM,L 16-17,3,3,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
27,25,Ben Watson,24.281,9/25/2005,NFL,NWE,@,PIT,W 23-20,3,3,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
2,1,L.J. Smith,25.142,10/2/2005,NFL,PHI,@,KAN,W 37-31,4,4,Sun,12.7,21.7,21.7,17.2,0,0,0,0,0,0,0,0,9,67,1,0,,,,
3,2,Jeremy Shockey,25.045,10/2/2005,NFL,NYG,,STL,W 44-24,4,4,Sun,11.7,15.7,15.7,13.7,0,0,0,0,0,0,0,0,4,57,1,0,,,,
4,3,David Martin,26.204,10/3/2005,NFL,GNB,@,CAR,L 29-32,4,4,Mon,11.3,16.3,16.3,13.8,0,0,0,0,0,0,0,0,5,53,1,0,,,,
5,4,Antonio Gates,25.106,10/2/2005,NFL,SDG,@,NWE,W 41-17,4,4,Sun,10.8,16.8,19.8,13.8,0,0,0,0,0,0,0,0,6,108,0,0,,,,
6,5,Michael Gaines,25.187,10/3/2005,NFL,CAR,,GNB,W 32-29,4,4,Mon,10.2,12.2,12.2,11.2,0,0,0,0,0,0,0,0,2,42,1,0,,,,
7,6,Bo Scaife,24.269,10/2/2005,NFL,TEN,,IND,L 10-31,4,4,Sun,9.9,16.9,16.9,13.4,0,0,0,0,0,0,0,0,7,39,1,0,,,,
8,7,Alge Crumpler,27.283,10/2/2005,NFL,ATL,,MIN,W 30-10,4,4,Sun,7.6,10.6,10.6,9.1,0,0,0,0,0,0,0,0,3,16,1,0,,,,
9,8,Donald Lee,25.033,10/3/2005,NFL,GNB,@,CAR,L 29-32,4,4,Mon,7.6,8.6,8.6,8.1,0,0,0,0,0,0,0,0,1,16,1,0,,,,
10,9,Robert Royal,26.14,10/2/2005,NFL,WAS,,SEA,W 20-17,3,4,Sun,7.1,9.1,9.1,8.1,0,0,0,0,0,0,0,0,2,11,1,0,,,,
11,10,Kris Mangum,32.049,10/3/2005,NFL,CAR,,GNB,W 32-29,4,4,Mon,6.4,8.4,8.4,7.4,0,0,0,0,0,0,0,0,2,4,1,0,,,,
12,11,Jason Witten,23.149,10/2/2005,NFL,DAL,@,OAK,L 13-19,4,4,Sun,4.9,9.9,9.9,7.4,0,0,0,0,0,0,0,0,5,49,0,0,,,,
13,12,Dallas Clark,26.112,10/2/2005,NFL,IND,@,TEN,W 31-10,4,4,Sun,4.7,8.7,8.7,6.7,0,0,0,0,0,0,0,0,4,47,0,0,,,,
14,13,Erron Kinney,28.066,10/2/2005,NFL,TEN,,IND,L 10-31,4,4,Sun,4.2,11.2,11.2,7.7,0,0,0,0,0,0,0,0,7,42,0,0,,,,
15,14,Todd Heap,25.2,10/2/2005,NFL,BAL,,NYJ,W 13-3,3,4,Sun,3.9,7.9,7.9,5.9,0,0,0,0,0,0,0,0,4,39,0,0,,,,
16,15,Bryan Fletcher,26.193,10/2/2005,NFL,IND,@,TEN,W 31-10,4,4,Sun,3.8,5.8,5.8,4.8,0,0,0,0,0,0,0,0,2,38,0,0,,,,
17,16,Ben Troupe,23.031,10/2/2005,NFL,TEN,,IND,L 10-31,4,4,Sun,3.4,7.4,7.4,5.4,0,0,0,0,0,0,0,0,4,34,0,0,,,,
18,17,Courtney Anderson,24.317,10/2/2005,NFL,OAK,,DAL,W 19-13,4,4,Sun,3.2,5.2,5.2,4.2,0,0,0,0,0,0,0,0,2,32,0,0,,,,
19,18,Jerramy Stevens,25.323,10/2/2005,NFL,SEA,@,WAS,L 17-20,4,4,Sun,3.1,6.1,6.1,4.6,0,0,0,0,0,0,0,0,3,31,0,0,,,,
20,19,Chris Baker,25.318,10/2/2005,NFL,NYJ,@,BAL,L 3-13,4,4,Sun,2.9,5.9,5.9,4.4,0,0,0,0,0,0,0,0,3,29,0,0,,,,
21,20,Stephen Alexander,29.329,10/2/2005,NFL,DEN,@,JAX,W 20-7,4,4,Sun,2.7,5.7,5.7,4.2,0,0,0,0,0,0,0,0,3,27,0,0,,,,
23,21,Ben Watson,24.288,10/2/2005,NFL,NWE,,SDG,L 17-41,4,4,Sun,2.3,3.3,3.3,2.8,0,0,0,0,0,0,0,0,1,23,0,0,,,,
24,22,Reggie Kelly,28.222,10/2/2005,NFL,CIN,,HOU,W 16-10,4,4,Sun,2,4,4,3,0,0,0,0,0,0,0,0,2,20,0,0,,,,
25,23,Matt Schobel,26.332,10/2/2005,NFL,CIN,,HOU,W 16-10,4,4,Sun,2,3,3,2.5,0,0,0,0,0,0,0,0,1,20,0,0,,,,
26,24,Teyo Johnson,23.307,10/2/2005,NFL,ARI,,SFO,W 31-14,4,4,Sun,1.6,3.6,3.6,2.6,0,0,0,0,0,0,0,0,2,16,0,0,,,,
27,25,Doug Jolley,26.273,10/2/2005,NFL,NYJ,@,BAL,L 3-13,4,4,Sun,1.5,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,
28,26,Jeb Putzier,26.255,10/2/2005,NFL,DEN,@,JAX,W 20-7,4,4,Sun,1.5,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,
29,27,Jim Kleinsasser,28.244,10/2/2005,NFL,MIN,@,ATL,L 10-30,4,4,Sun,1.3,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,,,,
30,28,Casey Fitzsimmons,24.357,10/2/2005,NFL,DET,@,TAM,L 13-17,3,4,Sun,1.1,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,
31,29,Dwayne Blakley,26.053,10/2/2005,NFL,ATL,,MIN,W 30-10,4,4,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
32,30,Daniel Wilcox,28.193,10/2/2005,NFL,BAL,,NYJ,W 13-3,3,4,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
2,1,Daniel Graham,26.327,10/9/2005,NFL,NWE,@,ATL,W 31-28,5,5,Sun,17.9,22.9,25.9,20.4,0,0,0,0,0,0,0,0,5,119,1,0,,,,
3,2,Alge Crumpler,27.29,10/9/2005,NFL,ATL,,NWE,L 28-31,5,5,Sun,15.9,21.9,21.9,18.9,0,0,0,0,0,0,0,0,6,99,1,0,,,,
4,3,Ben Troupe,23.038,10/9/2005,NFL,TEN,@,HOU,W 34-20,5,5,Sun,12.7,20.7,20.7,16.7,0,0,0,0,0,0,0,0,8,67,1,0,,,,
5,4,Jerramy Stevens,25.33,10/9/2005,NFL,SEA,@,STL,W 37-31,5,5,Sun,12.5,15.5,15.5,14,0,0,0,0,0,0,0,0,3,65,1,0,,,,
6,5,Antonio Gates,25.114,10/10/2005,NFL,SDG,,PIT,L 22-24,5,5,Mon,12.1,17.1,17.1,14.6,0,0,0,0,0,0,0,0,5,61,1,0,,,,
7,6,Todd Heap,25.207,10/9/2005,NFL,BAL,@,DET,L 17-35,4,5,Sun,11.4,13.4,13.4,12.4,0,0,0,0,0,0,0,0,2,54,1,0,,,,
8,7,George Wrighster,24.191,10/9/2005,NFL,JAX,,CIN,W 23-20,5,5,Sun,10,12,12,11,0,0,0,0,0,0,0,0,2,40,1,0,,,,
9,8,Heath Miller,22.353,10/10/2005,NFL,PIT,@,SDG,W 24-22,4,5,Mon,9.6,13.6,13.6,11.6,0,0,0,0,0,0,0,0,4,36,1,0,,,,
10,9,Ben Watson,24.295,10/9/2005,NFL,NWE,@,ATL,W 31-28,5,5,Sun,9.3,10.3,10.3,9.8,0,0,0,0,0,0,0,0,1,33,1,0,,,,
11,10,Randy McMichael,26.103,10/9/2005,NFL,MIA,@,BUF,L 14-20,4,5,Sun,9,10,10,9.5,0,0,0,0,0,0,0,0,1,30,1,0,,,,
12,11,Donald Lee,25.039,10/9/2005,NFL,GNB,,NOR,W 52-3,5,5,Sun,8.6,9.6,9.6,9.1,0,0,0,0,0,0,0,0,1,26,1,0,,,,
13,12,Jason Witten,23.156,10/9/2005,NFL,DAL,,PHI,W 33-10,5,5,Sun,8,15,15,11.5,0,0,0,0,0,0,0,0,7,80,0,0,,,,
14,13,David Martin,26.21,10/9/2005,NFL,GNB,,NOR,W 52-3,5,5,Sun,6.7,8.7,8.7,7.7,0,0,0,0,0,0,0,0,2,7,1,0,,,,
15,14,Aaron Shea,28.308,10/9/2005,NFL,CLE,,CHI,W 20-10,4,5,Sun,6.5,12.5,12.5,9.5,0,0,0,0,0,0,0,0,6,65,0,0,,,,
16,15,Casey Fitzsimmons,24.364,10/9/2005,NFL,DET,,BAL,W 35-17,4,5,Sun,6.2,7.2,7.2,6.7,0,0,0,0,0,0,0,0,1,2,1,0,,,,
17,16,Will Heller,24.223,10/9/2005,NFL,MIA,@,BUF,L 14-20,4,5,Sun,6.1,7.1,7.1,6.6,0,0,0,0,0,0,0,0,1,1,1,0,,,,
18,17,Doug Jolley,26.28,10/9/2005,NFL,NYJ,,TAM,W 14-12,5,5,Sun,4.6,7.6,7.6,6.1,0,0,0,0,0,0,0,0,3,46,0,0,,,,
19,18,Alex Smith,23.14,10/9/2005,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,4.6,9.6,9.6,7.1,0,0,0,0,0,0,0,0,5,46,0,0,,,,
20,19,Dallas Clark,26.119,10/9/2005,NFL,IND,@,SFO,W 28-3,5,5,Sun,3.6,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,,,,
21,20,Kris Mangum,32.055,10/9/2005,NFL,CAR,@,ARI,W 24-20,5,5,Sun,3.1,6.1,6.1,4.6,0,0,0,0,0,0,0,0,3,31,0,0,,,,
23,21,Jeb Putzier,26.262,10/9/2005,NFL,DEN,,WAS,W 21-19,5,5,Sun,3.1,4.1,4.1,3.6,0,0,0,0,0,0,0,0,1,31,0,0,,,,
24,22,Jeff Robinson,35.231,10/9/2005,NFL,STL,,SEA,L 31-37,5,5,Sun,2.8,3.8,3.8,3.3,0,0,0,0,0,0,0,0,1,28,0,0,,,,
25,23,Erron Kinney,28.073,10/9/2005,NFL,TEN,@,HOU,W 34-20,5,5,Sun,2.7,6.7,6.7,4.7,0,0,0,0,0,0,0,0,4,27,0,0,,,,
26,24,Ernie Conwell,33.053,10/9/2005,NFL,NOR,@,GNB,L 3-52,5,5,Sun,2.4,5.4,5.4,3.9,0,0,0,0,0,0,0,0,3,24,0,0,,,,
27,25,Matt Schobel,26.339,10/9/2005,NFL,CIN,@,JAX,L 20-23,5,5,Sun,2.3,5.3,5.3,3.8,0,0,0,0,0,0,0,0,3,23,0,0,,,,
28,26,L.J. Smith,25.149,10/9/2005,NFL,PHI,@,DAL,L 10-33,5,5,Sun,2.2,4.2,4.2,3.2,0,0,0,0,0,0,0,0,2,22,0,0,,,,
29,27,Mark Campbell,29.307,10/9/2005,NFL,BUF,,MIA,W 20-14,5,5,Sun,1.5,4.5,4.5,3,0,0,0,0,0,0,0,0,3,15,0,0,,,,
30,28,Ryan Hannam,25.227,10/9/2005,NFL,SEA,@,STL,W 37-31,5,5,Sun,1.2,3.2,3.2,2.2,0,0,0,0,0,0,0,0,2,12,0,0,,,,
31,29,Chris Baker,25.325,10/9/2005,NFL,NYJ,,TAM,W 14-12,5,5,Sun,1.1,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,
32,30,Steve Heiden,29.018,10/9/2005,NFL,CLE,,CHI,W 20-10,4,5,Sun,1.1,3.1,3.1,2.1,0,0,0,0,0,0,0,0,2,11,0,0,,,,
33,31,Steve Bush,31.097,10/9/2005,NFL,SFO,,IND,L 3-28,5,5,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
34,32,Gabe Reid,28.134,10/9/2005,NFL,CHI,@,CLE,L 10-20,4,5,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
35,33,Stephen Spach,23.083,10/9/2005,NFL,PHI,@,DAL,L 10-33,5,5,Sun,1,3,3,2,0,0,0,0,0,0,0,0,2,10,0,0,,,,
2,1,Jeremy Shockey,25.059,10/16/2005,NFL,NYG,@,DAL,L 13-16,5,6,Sun,18.9,23.9,26.9,21.4,0,0,0,0,0,0,0,0,5,129,1,0,,,,
3,2,Desmond Clark,28.179,10/16/2005,NFL,CHI,,MIN,W 28-3,5,6,Sun,13.9,17.9,17.9,15.9,0,0,0,0,0,0,0,0,4,19,2,0,,,,
4,3,Todd Heap,25.214,10/16/2005,NFL,BAL,,CLE,W 16-3,5,6,Sun,13.9,19.9,19.9,16.9,0,0,0,0,0,0,0,0,6,79,1,0,,,,
5,4,Heath Miller,22.359,10/16/2005,NFL,PIT,,JAX,L 17-23,5,6,Sun,13.2,17.2,17.2,15.2,0,0,0,0,0,0,0,0,4,72,1,0,,,,
6,5,Jason Witten,23.163,10/16/2005,NFL,DAL,,NYG,W 16-13,6,6,Sun,11.6,16.6,16.6,14.1,0,0,0,0,0,0,0,0,5,56,1,0,,,,
7,6,Marcus Pollard,33.25,10/16/2005,NFL,DET,,CAR,L 20-21,5,6,Sun,10.5,13.5,16.5,12,0,0,0,0,0,0,0,0,3,105,0,0,,,,
8,7,Justin Peelle,26.215,10/16/2005,NFL,SDG,@,OAK,W 27-14,6,6,Sun,8,11,11,9.5,0,0,0,0,0,0,0,0,3,20,1,0,,,,
9,8,Cam Cleeland,30.063,10/17/2005,NFL,STL,@,IND,L 28-45,6,6,Mon,7.8,9.8,9.8,8.8,0,0,0,0,0,0,0,0,2,18,1,0,,,,
10,9,Alge Crumpler,27.297,10/16/2005,NFL,ATL,@,NOR,W 34-31,6,6,Sun,5.2,9.2,9.2,7.2,0,0,0,0,0,0,0,0,4,52,0,0,,,,
11,10,Erron Kinney,28.08,10/16/2005,NFL,TEN,,CIN,L 23-31,6,6,Sun,5.2,9.2,9.2,7.2,0,0,0,0,0,0,0,0,4,52,0,0,,,,
12,11,Steve Heiden,29.025,10/16/2005,NFL,CLE,@,BAL,L 3-16,5,6,Sun,3.8,7.8,7.8,5.8,0,0,0,0,0,0,0,0,4,38,0,0,,,,
13,12,Mark Campbell,29.314,10/16/2005,NFL,BUF,,NYJ,W 27-17,6,6,Sun,3.4,5.4,5.4,4.4,0,0,0,0,0,0,0,0,2,34,0,0,,,,
14,13,Jeb Putzier,26.269,10/16/2005,NFL,DEN,,NWE,W 28-20,6,6,Sun,3.2,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,,,,
15,14,Dallas Clark,26.127,10/17/2005,NFL,IND,,STL,W 45-28,6,6,Mon,3.1,6.1,6.1,4.6,0,0,0,0,0,0,0,0,3,31,0,0,,,,
16,15,Jerramy Stevens,25.337,10/16/2005,NFL,SEA,,HOU,W 42-10,6,6,Sun,2.8,4.8,4.8,3.8,0,0,0,0,0,0,0,0,2,28,0,0,,,,
17,16,Ben Troupe,23.045,10/16/2005,NFL,TEN,,CIN,L 23-31,6,6,Sun,2.2,6.2,6.2,4.2,0,0,0,0,0,0,0,0,4,22,0,0,,,,
18,17,Randy McMichael,26.11,10/16/2005,NFL,MIA,@,TAM,L 13-27,5,6,Sun,2,5,5,3.5,0,0,0,0,0,0,0,0,3,20,0,0,,,,
19,18,Zachary Hilton,25.106,10/16/2005,NFL,NOR,,ATL,L 31-34,6,6,Sun,1.8,2.8,2.8,2.3,0,0,0,0,0,0,0,0,1,18,0,0,,,,
20,19,Antonio Gates,25.12,10/16/2005,NFL,SDG,@,OAK,W 27-14,6,6,Sun,1.7,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,,,,
21,20,Aaron Shea,28.315,10/16/2005,NFL,CLE,@,BAL,L 3-16,5,6,Sun,1.7,4.7,4.7,3.2,0,0,0,0,0,0,0,0,3,17,0,0,,,,
23,21,Kyle Brady,33.275,10/16/2005,NFL,JAX,@,PIT,W 23-17,6,6,Sun,1.5,4.5,4.5,3,0,0,0,0,0,0,0,0,3,15,0,0,,,,
24,22,Courtney Anderson,24.331,10/16/2005,NFL,OAK,,SDG,L 14-27,5,6,Sun,1.4,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,
25,23,Anthony Becht,28.069,10/16/2005,NFL,TAM,,MIA,W 27-13,6,6,Sun,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
26,24,Tony Gonzalez,29.231,10/16/2005,NFL,KAN,,WAS,W 28-21,5,6,Sun,1.3,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,,,,
27,25,Marty Booker,29.077,10/16/2005,NFL,MIA,@,TAM,L 13-27,5,6,Sun,1.2,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,
2,1,Antonio Gates,25.127,10/23/2005,NFL,SDG,@,PHI,L 17-20,7,7,Sun,13.2,21.2,21.2,17.2,0,0,0,0,0,0,0,0,8,72,1,0,,,,
3,2,Heath Miller,23.001,10/23/2005,NFL,PIT,@,CIN,W 27-13,6,7,Sun,11.8,17.8,17.8,14.8,0,0,0,0,0,0,0,0,6,58,1,0,,,,
